categorySlug,playlistId,channelId,rate,views
LANG,PLIJpKYMhgkt3kkmN8t8VBKWUIPpWxLTt0,UCKJwad7VjIWpJX4MZbqUyrA,2,585774
LANG,PLIJpKYMhgkt2n85DZs5OxCrinj9Q8hDx4,UCKJwad7VjIWpJX4MZbqUyrA,4,827354
LANG,PL7A22F6FA9966AC11,UCKJwad7VjIWpJX4MZbqUyrA,1,86074
LANG,PL9F45F31CD890F74B,UCKJwad7VjIWpJX4MZbqUyrA,8,881455
LANG,PLOhqSjC_NvnuTcCvtcdMMUleldbdUT-PT,UCUSDi1a8z_zh9BKrg8VMNGA,8,593047
LANG,PLOhqSjC_Nvnu1OM14T9_7PVB2FULG_VDa,UCUSDi1a8z_zh9BKrg8VMNGA,8,377721
LANG,PLOhqSjC_NvnvHxLK3UG5Jhw1jSlBCHokK,UCUSDi1a8z_zh9BKrg8VMNGA,4,618533
LANG,PLOhqSjC_NvnsSbTbnMPAtFT3HZEyMizX_,UCUSDi1a8z_zh9BKrg8VMNGA,2,591311
LANG,PLOhqSjC_NvnvFJo4ZlcHP8Q-X5NikmlEa,UCUSDi1a8z_zh9BKrg8VMNGA,3,601209
LANG,PLOhqSjC_Nvnv8KFMguyoxq4_n02vyusCA,UCUSDi1a8z_zh9BKrg8VMNGA,8,227064
LANG,PLOhqSjC_NvnsfuS9ZW76PRk2g-q3Rio54,UCUSDi1a8z_zh9BKrg8VMNGA,2,12299
LANG,PLOhqSjC_NvnusyHaQgG9wQ1hGtCmDOAY1,UCUSDi1a8z_zh9BKrg8VMNGA,7,746271
LANG,PLOhqSjC_NvnsasZCrFiqkKdGKXDeOBzcY,UCUSDi1a8z_zh9BKrg8VMNGA,2,492270
LANG,PLOhqSjC_NvnuzWYIaqo2oX6OToQaPboZH,UCUSDi1a8z_zh9BKrg8VMNGA,5,828200
LANG,PLE05332FDF6348C5E,UCUSDi1a8z_zh9BKrg8VMNGA,5,707433
LANG,PL829A6559379CC30A,UCUSDi1a8z_zh9BKrg8VMNGA,9,213509
LANG,PL743EE265854E9969,UCUSDi1a8z_zh9BKrg8VMNGA,6,897181
LANG,PL66DE2609BD06AC0D,UCUSDi1a8z_zh9BKrg8VMNGA,1,363382
LANG,PLneZiE_zP2-wKOn0bDZ1p5VEph5GvHbl7,UCJhnlRY-oKpanPGSvL8Ml8Q,6,51040
LANG,PLneZiE_zP2-yWA-nRe2qBDxIjbxBzp07l,UCJhnlRY-oKpanPGSvL8Ml8Q,4,50994
LANG,PLneZiE_zP2-ykVohacoab0ztKenW8VYBD,UCJhnlRY-oKpanPGSvL8Ml8Q,5,870503
LANG,PLneZiE_zP2-xZlsaVY_huoKScAkOX_o9j,UCJhnlRY-oKpanPGSvL8Ml8Q,2,99635
LANG,PLneZiE_zP2-xNcNIRIjG1peTUyTqqjb8c,UCJhnlRY-oKpanPGSvL8Ml8Q,2,802707
LANG,PLneZiE_zP2-ycVcQsIsNhDWBO7mZdQzyE,UCJhnlRY-oKpanPGSvL8Ml8Q,7,500103
LANG,PLneZiE_zP2-xntbRawoXns2ErAJIOtmN0,UCJhnlRY-oKpanPGSvL8Ml8Q,7,123326
LANG,PLneZiE_zP2-xmEkowv1fHXv405sPpWdne,UCJhnlRY-oKpanPGSvL8Ml8Q,6,725538
LANG,PLneZiE_zP2-yRqpkK0DUUfObabnhkoxSs,UCJhnlRY-oKpanPGSvL8Ml8Q,6,515527
LANG,PL5ACBD1688F97477C,UCJhnlRY-oKpanPGSvL8Ml8Q,8,409179
LANG,PLE28BA6767488B084,UCJhnlRY-oKpanPGSvL8Ml8Q,7,940363
LANG,PLA72811D37BFF9362,UCJhnlRY-oKpanPGSvL8Ml8Q,7,508456
LANG,PL66117D4A260AB893,UCJhnlRY-oKpanPGSvL8Ml8Q,5,556072
LANG,PL231587DA0574C50C,UCJhnlRY-oKpanPGSvL8Ml8Q,2,934232
LANG,PL4EFA24037C3FA46D,UCJhnlRY-oKpanPGSvL8Ml8Q,2,526949
LANG,PLFEBCE3D0ECE045B9,UCJhnlRY-oKpanPGSvL8Ml8Q,8,917614
LANG,PL9DE19DD1A9882A9B,UCJhnlRY-oKpanPGSvL8Ml8Q,5,433725
LANG,PLV2UazSOxxuV94XRV4o21bDCaHmxiLUQy,UCJUZWMFD1lQVSYkq47i6tGg,9,277209
LANG,PLV2UazSOxxuUcItnLUQPB5fJCW9-GpYQc,UCJUZWMFD1lQVSYkq47i6tGg,2,29385
LANG,PLV2UazSOxxuVw4Tn9wxESfbbFCGr8DKhV,UCJUZWMFD1lQVSYkq47i6tGg,8,26538
LANG,PLV2UazSOxxuVipS-OUHIOMeBBe9k_2Ukk,UCJUZWMFD1lQVSYkq47i6tGg,6,437590
LANG,PLV2UazSOxxuURniRRlFgHcIVFRwMGoVSb,UCJUZWMFD1lQVSYkq47i6tGg,8,860652
LANG,PLV2UazSOxxuXRA2e9Frxx_Gh9sIrGBhw-,UCJUZWMFD1lQVSYkq47i6tGg,5,635975
LANG,PL_GMzGfcTSzFYBgjO-wVC7by_Spmedp3a,UCY0BCa9cKhn-V1W52ALrR5Q,6,38156
LANG,PL_GMzGfcTSzGPXw8LyDkbh0RXMLC0G_C1,UCY0BCa9cKhn-V1W52ALrR5Q,8,268610
LANG,PL_GMzGfcTSzFV5GpISIp3YW-fArbac0sL,UCY0BCa9cKhn-V1W52ALrR5Q,1,279922
LANG,PL_GMzGfcTSzHo1tF3ZmY9JD-AKwrGr6YT,UCY0BCa9cKhn-V1W52ALrR5Q,9,785031
LANG,PL_GMzGfcTSzGsN7MyFOKt6LCXf-nrFfMb,UCY0BCa9cKhn-V1W52ALrR5Q,4,129310
LANG,PL_GMzGfcTSzHVBK9T-04MI-lAzIB253uB,UCY0BCa9cKhn-V1W52ALrR5Q,4,859276
LANG,PL_GMzGfcTSzEv3rvjT4aufIZb40uGUDdH,UCY0BCa9cKhn-V1W52ALrR5Q,6,317512
LANG,PL5794E09A41CDEA76,UCY0BCa9cKhn-V1W52ALrR5Q,7,524202
LANG,PL67CF81C06CB27927,UCY0BCa9cKhn-V1W52ALrR5Q,5,733289
LANG,PLB1BAF5F37CA9A72E,UCY0BCa9cKhn-V1W52ALrR5Q,3,577039
LANG,PL5bLw9Uguvv0Q6yEZUcNMs0uQDYpffIx4,UCeTVoczn9NOZA9blls3YgUg,1,82037
LANG,PL5bLw9Uguvv1VRVl3gHBt-FcM__k3UY9L,UCeTVoczn9NOZA9blls3YgUg,9,32082
LANG,PL5bLw9Uguvv3Mjnzd0YGmu-lGRWRWv-cU,UCeTVoczn9NOZA9blls3YgUg,5,803562
LANG,PL5bLw9Uguvv11fx6bS68yK5OeXAqLU3mW,UCeTVoczn9NOZA9blls3YgUg,2,843412
LANG,PL5bLw9Uguvv2sGuwT2n5cP0ummdvtY0Jd,UCeTVoczn9NOZA9blls3YgUg,7,998199
LANG,PL5bLw9Uguvv2Ap1TvjJbk0SIbIcFALdP8,UCeTVoczn9NOZA9blls3YgUg,6,896811
LANG,PL5bLw9Uguvv0xExcwu1qC0mPFMpdh_4ub,UCeTVoczn9NOZA9blls3YgUg,5,73968
LANG,PL5bLw9Uguvv0Tyf6ESCAgqd2gEpyew9D2,UCeTVoczn9NOZA9blls3YgUg,5,830741
LANG,PL5bLw9Uguvv2CHaNKy4O9fpKGf8G3zSAK,UCeTVoczn9NOZA9blls3YgUg,2,195566
LANG,PL5bLw9Uguvv1FEZVovZqsd2-mM2os8aJe,UCeTVoczn9NOZA9blls3YgUg,8,378311
LANG,PL5bLw9Uguvv22_daB1OMjZpOwL3TyQvCW,UCeTVoczn9NOZA9blls3YgUg,1,35231
LANG,PL5bLw9Uguvv02JI4depAJajHaXVFCNC4u,UCeTVoczn9NOZA9blls3YgUg,2,109570
LANG,PL5bLw9Uguvv0lY8Mbr3i0x3GxnUDpb4E2,UCeTVoczn9NOZA9blls3YgUg,6,6027
LANG,PL5bLw9Uguvv3PIDpcrJAq1mBurqUadEb5,UCeTVoczn9NOZA9blls3YgUg,7,843608
LANG,PL4C632FCF5FCB9C21,UCeTVoczn9NOZA9blls3YgUg,2,797178
LANG,PL622ACC2B09E7F9B5,UCeTVoczn9NOZA9blls3YgUg,2,496761
LANG,PL7BAAACEB01F7EDF8,UCeTVoczn9NOZA9blls3YgUg,4,230876
LANG,PLA56C5E9CD6468B63,UCeTVoczn9NOZA9blls3YgUg,5,847563
LANG,PLB5FA6386429DAA17,UCeTVoczn9NOZA9blls3YgUg,6,425679
LANG,PLakFpY9Bt6gmeGVcYkWoPRu9YEwtTZ5Nx,UCIi9y7gMxqE7aOihrK2VPlA,1,633754
LANG,PLakFpY9Bt6glM9nC0UC40PkoJ_gy9shnu,UCIi9y7gMxqE7aOihrK2VPlA,3,175688
LANG,PLakFpY9Bt6glkh96XgIQKowkz3VrbGf0G,UCIi9y7gMxqE7aOihrK2VPlA,7,767988
LANG,PLakFpY9Bt6gmy8p6zfKhCdlD-KpXiSJjs,UCIi9y7gMxqE7aOihrK2VPlA,9,811260
LANG,PLakFpY9Bt6gkXjT7DR6-iYazU7t_VucYE,UCIi9y7gMxqE7aOihrK2VPlA,1,657894
LANG,PLakFpY9Bt6gnLEkFOOJrcka8tbmmnbtQw,UCIi9y7gMxqE7aOihrK2VPlA,5,315972
LANG,PLakFpY9Bt6gkNSgm4RKpYlNPqNfi4zzCn,UCIi9y7gMxqE7aOihrK2VPlA,9,312632
LANG,PLakFpY9Bt6glkRWevIgtjxvHN0HD7FCyF,UCIi9y7gMxqE7aOihrK2VPlA,7,492072
LANG,PL5D5D8D27588459DC,UCIi9y7gMxqE7aOihrK2VPlA,1,859286
LANG,PLtJL6GKh6j0Wr08Vna6v0HuHmYNpsjWWf,UCHk14TRSD33vAyx5xKzpcnw,8,566958
LANG,PLtJL6GKh6j0W1GFbzc5ANZqtidjrLUAGJ,UCHk14TRSD33vAyx5xKzpcnw,4,908598
LANG,PLtJL6GKh6j0UTjmp04Sy92L_VCdyizdAh,UCHk14TRSD33vAyx5xKzpcnw,1,615329
LANG,PLtJL6GKh6j0X0fFVBERiwojQ5RnTXNEFL,UCHk14TRSD33vAyx5xKzpcnw,3,957192
LANG,PLtJL6GKh6j0WRBC2VFzn7cNb9u70hPigN,UCHk14TRSD33vAyx5xKzpcnw,1,137026
LANG,PLtJL6GKh6j0UtJuDUotm8ARg8hqxnQF4r,UCHk14TRSD33vAyx5xKzpcnw,5,744299
LANG,PLtJL6GKh6j0W3tMIoHyYC0Q3hfGBb9Zdu,UCHk14TRSD33vAyx5xKzpcnw,6,344720
LANG,PLtJL6GKh6j0XYlMZZ6y5kQj9AGCBlmyKf,UCHk14TRSD33vAyx5xKzpcnw,3,244348
LANG,PLtJL6GKh6j0XTJUKXLMjxjJgZyMfGWg7T,UCHk14TRSD33vAyx5xKzpcnw,4,517104
LANG,PLtJL6GKh6j0XqOkWj003Y8D5WNPckNIpt,UCHk14TRSD33vAyx5xKzpcnw,4,151714
LANG,PLE664E9027B639A77,UCHk14TRSD33vAyx5xKzpcnw,5,575397
LANG,PL88A0CD07682B4FD3,UCHk14TRSD33vAyx5xKzpcnw,4,543251
LANG,PLBB979C77D42B03A4,UCHk14TRSD33vAyx5xKzpcnw,7,720798
LANG,PL34087BBB00D3FC87,UCHk14TRSD33vAyx5xKzpcnw,1,494019
LANG,PLCFE3216EBE33C84A,UCHk14TRSD33vAyx5xKzpcnw,1,581686
LANG,PLB881671339BF5977,UCHk14TRSD33vAyx5xKzpcnw,6,83546
LANG,PLsoAwWtvF3L2lSeh_aourfGZoPSczdUwI,UCTobWZV_HWGSoaRrhHyrJ-A,4,715340
LANG,PLsoAwWtvF3L3-hRpFuy-Emvi3RpRqQZPV,UCTobWZV_HWGSoaRrhHyrJ-A,5,588060
LANG,PLsoAwWtvF3L2xpsfwaAEfmqfnlZSv-O53,UCTobWZV_HWGSoaRrhHyrJ-A,7,142802
LANG,PLsoAwWtvF3L3ayzWjN_SE7XhHy2EX7YYg,UCTobWZV_HWGSoaRrhHyrJ-A,6,757300
LANG,PLsoAwWtvF3L21elI_A9UWOvsNWDt9g0j0,UCTobWZV_HWGSoaRrhHyrJ-A,1,606261
LANG,PLsoAwWtvF3L2WZYPIVE7TJ0vBj2p6bZzF,UCTobWZV_HWGSoaRrhHyrJ-A,8,567015
LANG,PLsoAwWtvF3L2pzLFgiMfEIAnquf9VUv1Z,UCTobWZV_HWGSoaRrhHyrJ-A,5,578204
LANG,PLsoAwWtvF3L0gH4-nboprV8h5NjH4brj0,UCTobWZV_HWGSoaRrhHyrJ-A,1,753005
LANG,PLsoAwWtvF3L0rEBLC33J2jIlNjwfsXg88,UCTobWZV_HWGSoaRrhHyrJ-A,6,651494
LANG,PLsoAwWtvF3L3QDPzhsRSLPb9cl-zVGySr,UCTobWZV_HWGSoaRrhHyrJ-A,4,355623
LANG,PLsoAwWtvF3L0JhCo4RSPG7Ex84l7RWT3T,UCTobWZV_HWGSoaRrhHyrJ-A,9,833581
LANG,PLF73AA5DD85B1BCE9,UCTobWZV_HWGSoaRrhHyrJ-A,5,761314
LANG,PLA1C32D32A8917BDE,UCTobWZV_HWGSoaRrhHyrJ-A,4,677859
LANG,PL5DB81C55D9F36B78,UCTobWZV_HWGSoaRrhHyrJ-A,8,515406
LANG,PL3B7B4D542C84A233,UCTobWZV_HWGSoaRrhHyrJ-A,7,812113
LANG,PL3E9591E3260835BC,UCTobWZV_HWGSoaRrhHyrJ-A,4,237221
LANG,PL5CD7986DADD09BDA,UCTobWZV_HWGSoaRrhHyrJ-A,9,876964
LANG,PLdLu8yxAZp9Zyh6u1Zm9OHwId7TpAsh0u,UC3ntiYnE2MYWmwyS4mZCH4w,6,475485
LANG,PLdLu8yxAZp9Ykll6n0yEticu6ObSGjC6v,UC3ntiYnE2MYWmwyS4mZCH4w,9,549998
LANG,PLdLu8yxAZp9a0iuP6A7eVCkB9XuoYdNtd,UC3ntiYnE2MYWmwyS4mZCH4w,5,873380
LANG,PLdLu8yxAZp9ZELqCtsMZY4FLHWHTr8HNM,UC3ntiYnE2MYWmwyS4mZCH4w,2,647576
LANG,PLdLu8yxAZp9bHKKlVq-WE1PsIcN17ddAz,UC3ntiYnE2MYWmwyS4mZCH4w,6,308666
LANG,PLdLu8yxAZp9ZjTf6tsuv-7sbiymUPFd6h,UC3ntiYnE2MYWmwyS4mZCH4w,4,166923
LANG,PLdLu8yxAZp9YfmN2Clb27owiIk7O0baqn,UC3ntiYnE2MYWmwyS4mZCH4w,5,302934
LANG,PL0E194BBF14F8A777,UC3ntiYnE2MYWmwyS4mZCH4w,9,329271
LANG,PL4088218C83BF3FDB,UC3ntiYnE2MYWmwyS4mZCH4w,9,718172
LANG,PL60CAF435EF621B1B,UC3ntiYnE2MYWmwyS4mZCH4w,8,619211
LANG,PL67A639D903DF768F,UC3ntiYnE2MYWmwyS4mZCH4w,4,440711
LANG,PL688589DEAA6D459C,UC3ntiYnE2MYWmwyS4mZCH4w,9,821498
LANG,PLXU4ackZsIPrIU-dIUdtY-GnOjjiy8val,UCHwWXmReTxNWPaGbgfYeQog,6,843341
LANG,PLXU4ackZsIPrB7VNoAig0nRngIoQ47BWK,UCHwWXmReTxNWPaGbgfYeQog,5,790243
LANG,PLXU4ackZsIPombqx98SIPanShjSUSlBW-,UCHwWXmReTxNWPaGbgfYeQog,1,851563
LANG,PLXU4ackZsIPrdSFUjNdw3eGK-qbtgqt-6,UCHwWXmReTxNWPaGbgfYeQog,6,306043
LANG,PLXU4ackZsIPrVHjB4P9QrYzJvBKD3MLuA,UCHwWXmReTxNWPaGbgfYeQog,1,525340
LANG,PLXU4ackZsIPp_7fb7TMyOaaX_ORI6vH29,UCHwWXmReTxNWPaGbgfYeQog,6,166946
LANG,PLXU4ackZsIPqs2mxVStQ0BVhiaPBlVgdq,UCHwWXmReTxNWPaGbgfYeQog,2,938540
LANG,PLXU4ackZsIPoKK4XtWyAF-KqplRqPEQrx,UCHwWXmReTxNWPaGbgfYeQog,8,257917
LANG,PL2E983C267C29673E,UCHwWXmReTxNWPaGbgfYeQog,4,697056
LANG,PLCCECB0803BCF7CD4,UCHwWXmReTxNWPaGbgfYeQog,8,272140
LANG,PL4A2E49ED7473FC6C,UCHwWXmReTxNWPaGbgfYeQog,8,946509
LANG,PLB36E06BDB11C5697,UCHwWXmReTxNWPaGbgfYeQog,6,925675
LANG,PL744320C84D14AA96,UCHwWXmReTxNWPaGbgfYeQog,9,803700
LANG,PL3SQxlU5xkuAmCfPz-kPQNhvLhfzsN8Pm,UCQjj7y-JGGj12vwhIbuz62Q,8,542420
LANG,PL3SQxlU5xkuAyt558hMRJP4w1mtJ0dLI8,UCQjj7y-JGGj12vwhIbuz62Q,9,682734
LANG,PL3SQxlU5xkuBVn1feITFPKfgQrYXIfVbT,UCQjj7y-JGGj12vwhIbuz62Q,7,649395
LANG,PL3SQxlU5xkuBuUMKXZYv__f4IToDZi1Dm,UCQjj7y-JGGj12vwhIbuz62Q,7,192232
LANG,PL3SQxlU5xkuDFMeeEWIgjzTxhSU7s-TNA,UCQjj7y-JGGj12vwhIbuz62Q,1,322324
LANG,PL3SQxlU5xkuDXnzztTPZ6T2ym8Eh64ee4,UCQjj7y-JGGj12vwhIbuz62Q,5,112169
LANG,PLF86A20C38E7075FF,UCQjj7y-JGGj12vwhIbuz62Q,4,961464
LANG,PLDDC2F59E683E60B5,UCQjj7y-JGGj12vwhIbuz62Q,1,626855
LANG,PLD6B2A2EE823A809B,UCQjj7y-JGGj12vwhIbuz62Q,9,573076
LANG,PLg-t-TEm7JmqkaLJ1WaVcL8AZlyFP5VP1,UC77Ek71sQtv6Jov31R8s4Ww,7,528111
LANG,PLg-t-TEm7JmpVLCHe70urx44ThZDkEcXq,UC77Ek71sQtv6Jov31R8s4Ww,8,211749
LANG,PLg-t-TEm7JmqkQZT5rVgFxz7CvWxnD0wv,UC77Ek71sQtv6Jov31R8s4Ww,9,642684
LANG,PLg-t-TEm7Jmo8sqj8dfBtkSXa3WvmQCYM,UC77Ek71sQtv6Jov31R8s4Ww,8,542837
LANG,PLg-t-TEm7JmrjE44baVg7eX3SIhF_bYH0,UC77Ek71sQtv6Jov31R8s4Ww,4,934536
LANG,PLg-t-TEm7JmpglvARt61zZZ7C9W_KS5Zj,UC77Ek71sQtv6Jov31R8s4Ww,5,875723
LANG,PLg-t-TEm7Jmptj7J2boJnQCGuk1geX1XF,UC77Ek71sQtv6Jov31R8s4Ww,3,745895
LANG,PL93507A22D53AC62E,UC77Ek71sQtv6Jov31R8s4Ww,5,262701
LANG,PL4EE3C3AAE1CE988F,UC77Ek71sQtv6Jov31R8s4Ww,5,342962
LANG,PLD92BC13C99C08C6D,UC77Ek71sQtv6Jov31R8s4Ww,5,785751
LANG,PLU5rENv8fQ2aw106ENzgvBL3Bg9XtO179,UCZ5vOkphth5dMFYKbHRBlfw,2,855393
LANG,PLU5rENv8fQ2Z45cTWp69fPPYT_QkRXDJj,UCZ5vOkphth5dMFYKbHRBlfw,7,483580
LANG,PLU5rENv8fQ2avKenP3P7wFSjMC8p8cjqY,UCZ5vOkphth5dMFYKbHRBlfw,1,521629
LANG,PLU5rENv8fQ2YYty_fl_MMh6dnDeFoKfPa,UCZ5vOkphth5dMFYKbHRBlfw,8,681066
LANG,PLU5rENv8fQ2ZZ_9QKDqP7-EAV_bRJmQ89,UCZ5vOkphth5dMFYKbHRBlfw,6,76958
LANG,PLU5rENv8fQ2bKvtlmckOV8jnVbRmMBOw2,UCZ5vOkphth5dMFYKbHRBlfw,5,848470
LANG,PLU5rENv8fQ2YILuYpzuZTaA3LkGSTfpSF,UCZ5vOkphth5dMFYKbHRBlfw,8,165430
LANG,PLA7FB275E03A4B231,UCZ5vOkphth5dMFYKbHRBlfw,7,893466
LANG,PLD8DF21C3EC56B38B,UCZ5vOkphth5dMFYKbHRBlfw,3,345869
LANG,PL222B15C593B9449B,UCZ5vOkphth5dMFYKbHRBlfw,1,783450
LANG,PLvGU98jQqwRdPiEfdjxbRf4BN0UuX_N3u,UCb5faEH1hEiLaT_aGMBWeBg,5,546616
LANG,PLvGU98jQqwRdUbTZtDUFkQ85Akp3kSq-4,UCb5faEH1hEiLaT_aGMBWeBg,5,838646
LANG,PLvGU98jQqwRdVkLAvgARDBDtPmgsAbxT1,UCb5faEH1hEiLaT_aGMBWeBg,7,729442
LANG,PLvGU98jQqwRcsCEY5gLZoYI-EYHRnzyKW,UCb5faEH1hEiLaT_aGMBWeBg,7,317766
LANG,PLvGU98jQqwRc0XjcRn2MV5daHoAOf-fqE,UCb5faEH1hEiLaT_aGMBWeBg,4,786155
LANG,PLvGU98jQqwRfKdSWZ9nYpTCFozEjjLanF,UCb5faEH1hEiLaT_aGMBWeBg,3,820312
LANG,PLvGU98jQqwRdAoKsVTED8zv2hOU5Od7kc,UCb5faEH1hEiLaT_aGMBWeBg,3,557528
LANG,PLvGU98jQqwRdi1pI_xQS5jWdyGds1f_Ul,UCb5faEH1hEiLaT_aGMBWeBg,2,667417
LANG,PLvGU98jQqwRc7J_6ZxCS9EiWJxcIGEAPB,UCb5faEH1hEiLaT_aGMBWeBg,5,346389
LANG,PLvGU98jQqwRfboUt2Ic_r4TjwXQod959z,UCb5faEH1hEiLaT_aGMBWeBg,5,225428
LANG,PLFAC6D28BFCF23C10,UCb5faEH1hEiLaT_aGMBWeBg,4,677042
LANG,PLF4F76B502B86E5DB,UCb5faEH1hEiLaT_aGMBWeBg,9,880317
LANG,PL204FF66B6F0A3D97,UCb5faEH1hEiLaT_aGMBWeBg,2,598539
LANG,PL75BA74E6816C2C33,UCb5faEH1hEiLaT_aGMBWeBg,6,666311
LANG,PL08DD961177627814,UCb5faEH1hEiLaT_aGMBWeBg,6,915023
LANG,PL173194C5BAB320B3,UCb5faEH1hEiLaT_aGMBWeBg,9,624472
LANG,PL39E9F0B123F4AA8A,UCb5faEH1hEiLaT_aGMBWeBg,3,531696
LANG,PL16179252A88318DE,UCb5faEH1hEiLaT_aGMBWeBg,4,500334
LANG,PLBCB95675E66C1144,UCb5faEH1hEiLaT_aGMBWeBg,1,269666
LANG,PLPSfPyOOcp3Qnqclc4fxs_uINfhmoN-wI,UC0ox9NuTHYeRys63yZpBFuA,1,84047
LANG,PLPSfPyOOcp3QzSNEWY-5uNd1LKfPpOAaE,UC0ox9NuTHYeRys63yZpBFuA,3,195904
LANG,PLPSfPyOOcp3RRR73FFsv1kKIJ0kDwF5B6,UC0ox9NuTHYeRys63yZpBFuA,2,589702
LANG,PLPSfPyOOcp3QnuFfxNhWzIWPmwfTLCFRw,UC0ox9NuTHYeRys63yZpBFuA,2,557072
LANG,PLPSfPyOOcp3SxK_tEoQZXlvULxootJrjh,UC0ox9NuTHYeRys63yZpBFuA,8,858045
LANG,PLPSfPyOOcp3RjVxt80NOgiqDBq1xfjxa4,UC0ox9NuTHYeRys63yZpBFuA,7,719448
LANG,PLPSfPyOOcp3TUqQK_TM9wYMn1VrQ0v2p8,UC0ox9NuTHYeRys63yZpBFuA,8,820695
LANG,PLPSfPyOOcp3Q1YWaj9JV9XB1OA_m1-Rdy,UC0ox9NuTHYeRys63yZpBFuA,3,179071
LANG,PLPSfPyOOcp3QLOjoK_3595js9u6YJ1qf_,UC0ox9NuTHYeRys63yZpBFuA,5,626077
LANG,PLPSfPyOOcp3RFzI9Dovw6Ge2mda-JXmKP,UC0ox9NuTHYeRys63yZpBFuA,1,339719
LANG,PLPSfPyOOcp3S4RU8I_tE-92kEHn0sz2Wp,UC0ox9NuTHYeRys63yZpBFuA,2,55558
LANG,PLPSfPyOOcp3SAkThpgHto1uwrEFan4QXV,UC0ox9NuTHYeRys63yZpBFuA,6,991382
LANG,PLPSfPyOOcp3RJYbr4lnIwYxcE3wjbeZPt,UC0ox9NuTHYeRys63yZpBFuA,6,387978
LANG,PLPSfPyOOcp3Q7GGD_INKRn6MWUHnvTXxw,UC0ox9NuTHYeRys63yZpBFuA,2,161821
LANG,PLPSfPyOOcp3TetFOvK1JBXi28BE2Rklp4,UC0ox9NuTHYeRys63yZpBFuA,6,238330
LANG,PLPSfPyOOcp3QP_EjgxpxYxd9euNWHMakn,UC0ox9NuTHYeRys63yZpBFuA,2,808178
LANG,PLPSfPyOOcp3Qupv6a8XzwNUu4VTGxRcZ5,UC0ox9NuTHYeRys63yZpBFuA,5,899580
LANG,PL4AEC5B13686E3B1A,UC0ox9NuTHYeRys63yZpBFuA,5,17604
LANG,PL6DB40F097DE5F66C,UC0ox9NuTHYeRys63yZpBFuA,3,863846
LANG,PL3619D1541CC3BF85,UC0ox9NuTHYeRys63yZpBFuA,2,695935
LANG,PL71123777CC91D16B,UC0ox9NuTHYeRys63yZpBFuA,7,234239
LANG,PL995D76C6BC861C8F,UC0ox9NuTHYeRys63yZpBFuA,4,446344
LANG,PLA7DB863D6946E1CD,UC0ox9NuTHYeRys63yZpBFuA,5,33374
LANG,PL17C3AB462C4F554D,UC0ox9NuTHYeRys63yZpBFuA,7,694934
LANG,PL251D500E4EF66F68,UC0ox9NuTHYeRys63yZpBFuA,7,17590
LANG,PLA192712B0EBAB3C6,UC0ox9NuTHYeRys63yZpBFuA,3,562633
LANG,PLF86C972E33BECC2B,UC0ox9NuTHYeRys63yZpBFuA,4,613780
LANG,PL898AA15F93C68EFB,UC0ox9NuTHYeRys63yZpBFuA,3,890348
LANG,PL99AD27DBA8048784,UC0ox9NuTHYeRys63yZpBFuA,1,270102
LANG,PL99E670F92D704946,UC0ox9NuTHYeRys63yZpBFuA,7,200643
LANG,PLAKEOhhoOenMXF_N6YOUCNvWvL9HU-8FE,UCsgBUobNGksxIKTagZayKEw,6,230614
LANG,PLAKEOhhoOenMdDO2X-e3PYvHIN7x93SPo,UCsgBUobNGksxIKTagZayKEw,9,68193
LANG,PLAKEOhhoOenPrWgAo8sIOclfXAOddDPwU,UCsgBUobNGksxIKTagZayKEw,7,770797
LANG,PLAKEOhhoOenMZ-xZx0EzoVcXs52LuoF7p,UCsgBUobNGksxIKTagZayKEw,6,806202
LANG,PLAKEOhhoOenOuO7-5X01lamsWKiELAmru,UCsgBUobNGksxIKTagZayKEw,8,943438
LANG,PLAKEOhhoOenPQgdneuOCjQU3nYbyTg5fH,UCsgBUobNGksxIKTagZayKEw,3,234560
LANG,PLAKEOhhoOenNRTAH6XSwdBgo9MTRMI-bn,UCsgBUobNGksxIKTagZayKEw,1,137807
LANG,PLAKEOhhoOenPwU5-UIZWWw1DIZWzlPdAm,UCsgBUobNGksxIKTagZayKEw,5,141885
LANG,PLAKEOhhoOenMPL-DC_BkT7Ev-VewQQPTm,UCsgBUobNGksxIKTagZayKEw,1,385893
LANG,PLAKEOhhoOenMJrHrUYbO1FOH1ZfeiNCY_,UCsgBUobNGksxIKTagZayKEw,6,238297
LANG,PLAKEOhhoOenP_y4ZayjR6wMIrZrcfDWyY,UCsgBUobNGksxIKTagZayKEw,6,276378
LANG,PLAKEOhhoOenO9hzzukeUvUNJ0UqqCSmSo,UCsgBUobNGksxIKTagZayKEw,9,408637
LANG,PL42F4CAFC08C7B5CD,UCsgBUobNGksxIKTagZayKEw,8,742757
LANG,PLDE4E02F3E969D213,UCsgBUobNGksxIKTagZayKEw,9,802729
LANG,PL9E896686937B9439,UCsgBUobNGksxIKTagZayKEw,2,799911
LANG,PLF3B86A58CCEE6D31,UCsgBUobNGksxIKTagZayKEw,4,535370
LANG,PLC59EB0F14EB906FA,UCsgBUobNGksxIKTagZayKEw,7,488431
LANG,PL333EEBFC1D97D6F2,UCsgBUobNGksxIKTagZayKEw,6,331304
LANG,PL70952E3693DF257B,UCsgBUobNGksxIKTagZayKEw,4,488417
